article_id,n_events,n_nodes,n_edges,dominant_type,has_risk,has_subdomain,cluster_id,cluster_label,is_noise,context_120
699d72eabf23573ae1689e6e,8,13,10,Event,0,0,133,relais | français | dimanche,False,Le gouvernement éthiopien a massé des troupes à la frontière de sa région septentrionale. Celle-ci connaît un regain de 
699d7542bf23573ae1689e70,4,13,9,Event,0,0,143,américain | podcast | tucker,False,"Mardi, c’est veggie Qu’on l’appelle Airfryerou friteuse sans huile, ce nouvel ustensile a la cote. Pratique, il s’adapte"
699d7542bf23573ae1689e6f,6,16,13,Event,1,0,27,france | sud | jeudi,False,"Avec ses marques Jaecoo et Omoda, lancées en Europe en2024, le constructeur, depuis sa base allemande de Francfort-sur-l"
699d779abf23573ae1689e72,6,19,15,Event,0,0,-1,non-clustere,True,"Le ministre français des Affaires étrangères, Jean-Noël Barrot, a déploré, mardi, l'absence de Charles Kushner suite à u"
699d779abf23573ae1689e71,10,26,21,Event,0,0,100,donald | trump | jeudi,False,Ce mardi 24 février marque les quatre ans du début de l’invasion de l’Ukraine par la Russie. On estime à 4 millions le n
699d79f2bf23573ae1689e77,6,17,15,Event,1,0,2,invasion | russe | laissée,False,"Alors que le mouvement de contestation a repris depuis plusieurs jours dans certaines universités en Iran, le porte-paro"
699d79f2bf23573ae1689e78,5,10,9,Event,0,0,79,enlise | ukraine | guerre,False,"ConflitleplussanglantenEuropedepuislafindelaDeuxièmeguerremondiale, la guerre en Ukraine s'enlise dans sa quatrième anné"
699d79f2bf23573ae1689e74,5,10,7,Event,0,1,97,ukraine | france | presse,False,"sdeuxcampsontététuésaucoursdel'invasionrussedel'Ukraine,quientredanssacinquièmeannée. Les habitants vivent entre la peur"
699d79f2bf23573ae1689e73,4,11,9,Event,0,0,142,trump | cortina | plusieurs,False,"Les joueuses avaient été conviées à assister au discours sur l’état de l’Union du président Trump, mardi, comme leurs ho"
699d79f2bf23573ae1689e76,2,5,3,Event,0,0,0,président | mercredi | trump,False,"s est devenue depuis 2022 un champ de bataille majeur, très fortifiée, avec un réseau de tranchées. Récit de Gulliver Cr"
699d7ea2bf23573ae1689e7a,10,22,15,Event,1,0,113,pays | monde | france,False,"Le Hamas a appelé les Etats signataires, ainsi que tous les pays du monde , à imposer des sanctions dissuasives et à"
699d7ea2bf23573ae1689e79,11,29,20,Event,1,0,106,ans | viols | grenoble,False,"Ils se sont connus, se sont aimés, se sont séparés. Puis le tourbillon de la vie les a fait se retrouver. Sylvain, 53a"
699d80fabf23573ae1689e7b,8,22,19,Event,0,0,-1,non-clustere,True,"Champion olympique 2016 à Rio sous les couleurs de la France, le boxeur Tony Yoka a annoncé lundi soir qu'il allait déso"
699d8353bf23573ae1689e80,4,12,8,Event,0,0,130,français | semaine | france,False,"Parmi les autres règles assouplies par le gouvernement, il n’est, par exemple, plus nécessaire d’obtenir une autorisatio"
699d8352bf23573ae1689e7e,2,5,3,Event,0,0,37,première | écrivaine | mexico,False,"Bangkok et Phnom Penh s’opposent de longue date sur le tracé de leur frontière de 800kilomètres, décidé pendant la pério"
699d8353bf23573ae1689e7f,8,15,10,Event,1,1,90,partie | droite | défendu,False,"Le criminel, qui fait partie des pires de Belgique, s’est défendu auprès de son avocat en expliquant être victime de har"
699d8352bf23573ae1689e7c,5,10,6,Event,1,1,-1,non-clustere,True,"Longtemps éclaté, le paysage de la droite radicale dépasse ses clivages à la faveur de la numérisation, des dissolut"
699d8352bf23573ae1689e7d,9,22,18,Event,1,1,92,unis | réforme | américaines,False,"Loin de susciter le sursaut républicain attendu, la stratégie de LFI et du RN met en lumière la difficulté qu’éprouv"
699d8353bf23573ae1689e81,10,20,23,Event,0,0,0,président | mercredi | trump,False,Donald Trump a déclenché une nouvelle polémique. Alors qu'il félicitait l'équipe masculine de hockey pour sa victoire en
699d85abbf23573ae1689e82,4,12,10,Event,0,0,79,enlise | ukraine | guerre,False,"J’attends avec calme ce procès qui permettra que la vérité éclate publiquement , a déclaré l’international ma"
699d85abbf23573ae1689e83,3,10,8,Event,0,0,21,médaille | danse | mercred,False,"Responsable d’élevage, maraîcher, gardien de troupeau Les personnes embauchées sur les exploitations représentent près d"
699d8803bf23573ae1689e86,3,5,2,Event,0,0,28,explications | david | notre,False,"iantsproetantigouvernementauxont lieu dansplusieursuniversités,notammentàTéhéran. Cesrassemblements,quipourcertainsontdo"
699d8a5bbf23573ae1689e89,1,2,1,Event,0,0,28,explications | david | notre,False,"droiteradicaleQuentinDeranque,alorsquedesprocéduresdedissolutionavaientdéjàétéengagéesavantcedécès. Explications de Clov"
699d8a5bbf23573ae1689e8b,4,10,6,Event,0,0,115,mort | notamment | février,False,"LeKremlinaestiméce 24 février, quesesobjectifsdeguerreenUkrainen'étaientpas""atteints""etqueson""opérationmilitairespéciale"
699d8a5bbf23573ae1689e87,7,19,13,Event,0,1,36,bonne | monde | chaque,False,"Les dirigeants des cinq principales organisations de salariés ont tenu une conférence de presse, lundi, à l’avant-veille"
699d8a5bbf23573ae1689e8d,1,3,2,Event,1,1,52,alors | devant | accuse,False,"Parisveut sévir contre l'ambassadeuraméricainCharlesKushner,quiaignoréuneconvocationdesAffairesétrangèresaprèsdesco"
699d8a5bbf23573ae1689e88,4,12,10,Event,0,1,0,président | mercredi | trump,False,"Votée par surprise, en novembre2025, à l’Assemblée nationale, la proposition de loi visant à nationaliser"
699d9163bf23573ae1689e8e,10,24,20,Event,0,1,0,président | mercredi | trump,False,"Malgré la fatigue de la population, les affaires de corruption et le renvoi de son bras droit, Andriy Yermak, fin 2025, "
699d9163bf23573ae1689e8f,9,20,14,Event,0,0,-1,non-clustere,True,Le document mentionne un numéro de dossier de la DEA et précise que l’affaire a été ouverte le 17décembre2010 à New York
699d9163bf23573ae1689e90,6,17,14,Event,0,0,130,français | semaine | france,False,"Depuis le premier jour de l'invasion par l'armée russe de l'Ukraine, les cinéastes ont pris leur caméra pour documenter "
699d9163bf23573ae1689e91,11,29,23,Event,0,0,100,donald | trump | jeudi,False,"""Je suis venu défendre ma patrie et je le ferai jusqu’au bout."" Ukraine quatre ans après que la Russie a lancé so"
699d9614bf23573ae1689e92,2,6,5,Event,0,0,76,américain | évoqué | unis,False,"Entendu dans le cadre d’un procès sur l’addiction aux réseaux sociaux, le géant américain de la vidéo en li"
699da424bf23573ae1689e93,2,8,6,Event,0,0,115,mort | notamment | février,False,"Le groupuscule antifasciste, en pleine tourmente depuis la mort du militant d’extrême droite Quentin Deranque, avait été"
699dac898680bd2db3d8afe3,7,20,15,Event,0,0,0,président | mercredi | trump,False,Acheter des terres agricoles en quelques clics. C'est possible depuis 2021 grâce à la technologie blockchai
699dac898680bd2db3d8afe2,3,7,5,Event,1,0,0,président | mercredi | trump,False,La société russe peut-elle se révolter Soutient-elle majoritairement la guerre Les réponses de notre journaliste Benjami
699daca68680bd2db3d8afe4,5,18,14,Event,1,0,0,président | mercredi | trump,False,"Etudiants ou jeunes actifs, ils boycottent l’intelligence artificielle générative dans leur quotidien pour des motifs pe"
699daca68680bd2db3d8afe6,5,11,11,Event,1,1,-1,non-clustere,True,Les deux banques sont soupçonnées d’avoir facturé des frais bancaires non justifiés à leurs clients et dépassé les plafo
699daca68680bd2db3d8afe8,5,11,8,Event,0,0,142,trump | cortina | plusieurs,False,"Le réalisateur de ""I Am Not Your Negro"",Raoul Peck, revient avec ""2 2 5"", un documentaire inspiré de George Orwell, aute"
699daca68680bd2db3d8afe5,5,15,13,Event,0,0,-1,non-clustere,True,"Deux médias d’Etat russes accusent l’application Telegram d’être devenue un outil de l’OTAN et de l’Ukraine, largement u"
699daca68680bd2db3d8afe7,15,31,21,Event,0,0,100,donald | trump | jeudi,False,"Depuis 1463 jours, des dizaines de millions de civils ukrainiens sont plongés dans une guerre qu’ils n’ont pas choisie. "
699daf038680bd2db3d8afe9,5,12,12,Event,0,0,0,président | mercredi | trump,False,"Après les remous suscités par sa nomination Rue Cambon, la nouvelle première présidente de la Cour des comptes assure vo"
699db15b8680bd2db3d8afea,2,7,6,Event,0,1,61,france | nicolas | venezuela,False,"ar la France, le 12février, d’un nouveau carré militaire de goumiers dans la région de l’Anti-Atlas suscite l’émoi, alor"
699db3b38680bd2db3d8afeb,2,5,3,Event,0,0,115,mort | notamment | février,False,"Accusée de management toxique depuis plusieurs jours, l’écologiste Emmanuelle Pierre-Marie a retiré sa cand"
699db3b38680bd2db3d8afec,4,11,9,Event,1,0,138,samedi | hommage | personnes,False,Entre 40 et 50 cm de neige sont tombés sur la majeure partie de la mégalopole américaine. Bravant les consignes de sécur
699db3b38680bd2db3d8afed,1,1,0,Event,0,0,28,explications | david | notre,False,"'Ukrainepar l'arméerusse. LeprésidentfrançaisEmmanuelMacrons'estdit""trèssceptique""surlapossibilitéd'aboutiràune""paixàcou"
699db60c8680bd2db3d8aff0,3,9,8,Event,0,0,42,jo | publiés | en2025,False,"Le projet de loi d’Ousmane Sonko, qui prévoit aussi de punir l’apologie de l’homosexualité de trois à sept ans de prison"
699db60c8680bd2db3d8afef,5,10,7,Event,1,0,1,mardi | annoncé | président,False,"La revue professionnelle a supprimé le paragraphe d’un entretien avec l’universitaire Jean-Yves Mollier, qui concernait "
699db8648680bd2db3d8aff4,3,7,6,Event,1,0,82,provoquer | attaquant | vulnérabilité,False,De multiples vulnérabilités ont été découvertes dans les produits SonicWall. Elles permettent à un attaquant de provoque
699db8648680bd2db3d8aff5,2,5,5,Event,1,1,-1,non-clustere,True,Une vulnérabilité a été découverte dans Centreon open tickets. Elle permet à un attaquant de provoquer un contournement 
699db8648680bd2db3d8aff7,3,8,7,Event,1,0,80,problème | provoquer | attaquant,False,Une vulnérabilité a été découverte dans Microsoft Azure Linux. Elle permet à un attaquant de provoquer un problème de sé
699db8648680bd2db3d8aff6,3,7,6,Event,1,1,64,attaquant | provoquer | sécurité,False,De multiples vulnérabilités ont été découvertes dans Mattermost Server. Elles permettent à un attaquant de provoquer un 
699db8648680bd2db3d8aff1,5,14,10,Event,1,1,0,président | mercredi | trump,False,"Alors que Météo-France indique que l'exceptionnelle série de jours pluvieux enregistrée par la France a pris fin lundi, "
699db8648680bd2db3d8aff3,4,11,8,Event,1,0,59,provoquer | permettent | vulnérabilités,False,De multiples vulnérabilités ont été découvertes dans les produits VMware. Certaines d'entre elles permettent à un attaqu
699db8648680bd2db3d8aff8,3,8,7,Event,1,1,25,vulnérabilités | problème | attaquant,False,De multiples vulnérabilités ont été découvertes dans Google Chrome. Elles permettent à un attaquant de provoquer un prob
699dbabc8680bd2db3d8affc,2,7,7,Event,0,0,-1,non-clustere,True,Le zoo où se trouve Punch a précisé avoir mis en place une zone d’accès restreinte autour d’une partie de l’enclos des
699dbabc8680bd2db3d8aff9,2,7,7,Event,1,0,0,président | mercredi | trump,False,"A contre-courant de bien des entreprises industrielles françaises, le fabricant, basé dans le Doubs, doit faire face à u"
699dbabc8680bd2db3d8affa,5,12,8,Event,0,1,12,annoncé | mardi | défense,False,"Ce que nous demandons aujourd’hui, c’est que tous les documents relatifs à la vérification des antécédents et la corresp"
699dbabc8680bd2db3d8affb,4,9,6,Event,1,0,-1,non-clustere,True,Si le conseil d’administration de Warner Bros juge la nouvelle offre de Paramount supérieure à celle qu’il a déjà accept
699dcf5f4469fb97fca64f63,9,16,12,Event,1,0,22,pays | fils | opérer,False,"A la fin de décembre, les autorités israéliennes avaient informé 37organisations que leur licence d’opérer a"
699dcf5f4469fb97fca64f65,3,7,6,Event,0,1,-1,non-clustere,True,"Portant sur les engrais azotés, cette interruption doit venir soulager les cultivateurs dont les coûts de p"
699dcf5f4469fb97fca64f64,2,9,8,Event,0,1,0,président | mercredi | trump,False,"Les collectivités peuvent agir sur les déterminants de la santé, dans une approche intersectorielle, analysent, dans une"
699dcf5f4469fb97fca64f60,6,17,16,Event,1,1,-1,non-clustere,True,"La maire sortante écologiste, Léonore Moncond’huy, espère renouveler son mandat mais elle affrontera une liste socialist"
699dcf5f4469fb97fca64f61,5,15,12,Event,0,0,104,20février | dénonçait | gouverneme,False,"Un vlogueur qui dénonçait la corruption au Laos a été retrouvé mort, le 20février, à côté de son scooter. Les circonstan"
699dcf5f4469fb97fca64f5e,7,14,7,Event,1,0,-1,non-clustere,True,"La cité, longtemps sous l’influence de la Russie, puis de l’Union soviétique, en raison de son port et de son accès à la"
699dcf5f4469fb97fca64f5f,4,8,4,Event,0,0,142,trump | cortina | plusieurs,False,"Le 20février, les juges de la Cour ont remis en question un pilier central de la politique de Donald Trump l’instauratio"
699dcf5f4469fb97fca64f62,4,12,10,Event,1,0,9,justice | détenus | sénégalais,False,"Le leader de La France insoumise a tenu une conférence de presse, lundi, où étaient conviés seulement des médias numériq"
699dcf6c4469fb97fca64f67,10,27,23,Event,0,0,-1,non-clustere,True,"La rumba congolaise, joyau culturel de la RD Congo et du Congo-Brazzaville voisin, a été inscrite au patrimoine culturel"
699dcf6b4469fb97fca64f66,9,21,18,Event,0,1,-1,non-clustere,True,Emmanuel Macron a réuni mardi matin les ministres de l'Intérieur et de la Justice ainsi que les services de renseignemen
699dcf714469fb97fca64f68,6,14,13,Event,0,0,79,enlise | ukraine | guerre,False,"Alors que la guerre en Ukraine s'enlise et entre dans sa cinquième année, l'Afrique est impliquée dans le conflit, bien"
699dcf744469fb97fca64f6a,2,6,5,Event,0,1,-1,non-clustere,True,"claréleprésidentVolodymyrZelensky,quatreansjourpourjouraprèsl'invasiondesonpaysparlaRussie. Pour en parler, France 24 re"
699dcf744469fb97fca64f6b,2,4,2,Event,0,0,28,explications | david | notre,False,"LeprésidentfrançaisEmmanuelMacrons'estdit""trèssceptique""surlapossibilitéd'aboutiràune""paixàcourtterme""enUkraine,lorsd'un"
699dcf744469fb97fca64f6c,8,21,18,Event,0,0,-1,non-clustere,True,"Quatre ans après l'invasion à grande échelle de l'Ukraine par la Russie, les drones ont amené la guerre jusqu'aux portes"
699dcf754469fb97fca64f6d,8,21,16,Event,1,0,-1,non-clustere,True,Les avalanches mortelles se multiplient dans les Alpes depuis le début de l’hiver. Elles ont fait 28 victimes entr
699dcf774469fb97fca64f6e,2,5,3,Event,0,0,16,laguerreenukraine | déclenchéeparl | entredanssacinquièmeannée,False,"LaguerreenUkraine,déclenchéeparl'invasionrussedu24février2022,entredanssacinquièmeannée.Oùenestleconflitleplussanglantsu"
