event_id,type,score_if,score_local,score_final,niveau,explication,context
698ea61834efc5d3aac0f892,Thing/Abstract/Event/Sustain,0.308,0.4189,0.3524,Normal,Combinaison inhabituelle de features (Isolation Forest).,"é examiner des plaintes portant sur le comportement du frère de CharlesIII, Andrew, 65ans. L’amitié prolongée entre l’ex-prince en disgrâce et le criminel sexuel américain menace toujours autant la ré"
698f0fb634efc5d3aac0fa1c,Thing/Abstract/Event/Own,0.3053,0.423,0.3524,Normal,Combinaison inhabituelle de features (Isolation Forest).,"Alors que le nom d'Audrey Azoulay circule pour remplacer Jack Lang à l'Institut du Monde arabe, démissionnaire après le"
6995f8296736db9dc26e59b9,Thing/Abstract/Event/Own,0.331,0.3843,0.3523,Normal,Combinaison inhabituelle de features (Isolation Forest).,s dérobées a diminué de 6 l’année dernière. Mais les voleurs sont de plus en plus professionnels et leurs larcins destinés à des filières internationales.
6995fa866736db9dc26e59e1,Thing/Abstract/Event/Help,0.2548,0.4985,0.3523,Normal,Combinaison inhabituelle de features (Isolation Forest).," au pouvoir héritier de la lutte contre l’apartheid, ne devrait pas améliorer la relation tendue qu’entretiennent les deux pays depuis le retour au pouvoir de Donald Trump."
699b23aa6736db9dc26e68f9,Thing/Abstract/Event/Partof,0.5019,0.128,0.3523,Normal,Combinaison inhabituelle de features (Isolation Forest).,Un homme muni d'un fusil et d'un bidon d'essence a été abattu par les forces de l'ordre dans l'enceinte de la résidence Mar-a-Lago
699b366b6736db9dc26e692f,Thing/Abstract/Event/Partof,0.5019,0.128,0.3523,Normal,Combinaison inhabituelle de features (Isolation Forest).,Un homme muni d'un fusil et d'un bidon d'essence a été abattu par les forces de l'ordre dans l'enceinte de la résidence Mar-a-Lago
698bc9c28f03efde04a87ee5,Thing/Abstract/Event/Attack/BombingAttack,0.3531,0.3508,0.3522,Normal,Combinaison inhabituelle de features (Isolation Forest).,"ique pour le protéger des attaques russes. Par ailleurs, au moins cinq civils ont été tués dans des frappes ukrainiennes dans la partie sous occupation russe de l’oblast de Zaporijia et un autre dans "
6990b15434efc5d3aac0ff8a,Thing/Abstract/Event/Kidnapping,0.275,0.4679,0.3522,Normal,Combinaison inhabituelle de features (Isolation Forest).,"La recrudescence des attaques meurtrières et des enlèvements de masse a attiré l’attention sur la situation sécuritaire, surtout celle des Etats-Unis, qui ont c"
6990e05334efc5d3aac0ffe4,Thing/Abstract/Event/Require,0.3503,0.355,0.3522,Normal,Combinaison inhabituelle de features (Isolation Forest).,quet de Paris a annoncé samedi avoir saisi des magistrats pour analyser les éléments susceptibles d'impliquer des Français après la publication par les États-Unis de documents liés à Jeffrey Epstein. 
698eea2d34efc5d3aac0f957,Thing/Abstract/Event/Own,0.3093,0.4163,0.3521,Normal,Combinaison inhabituelle de features (Isolation Forest).,"e, elles ne pouvaient les ignorer. Ce qui ne les a pas empêchées de profiter de son entregent et de ses largesses ce mélange d’apathie et de cynisme questionne."
698ef5ec34efc5d3aac0f98c,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,0.3139,0.4094,0.3521,Normal,Combinaison inhabituelle de features (Isolation Forest).,"ffe du service des maladies infectieuses à l’hôpital Saint-Antoine, à Paris. Dans cet extrait, elle revient sur la vaccination contre le HPV les papillomavirus humains et regrette qu’elle ne soit pas "
699bc0d46736db9dc26e6a14,Thing/Abstract/Event/MilitaryOperation/MilitaryExercice,0.382,0.3073,0.3521,Normal,Combinaison inhabituelle de features (Isolation Forest).,"Après deux semaines de compétition, les Jeux se sont achevés, dimanche. Milan-Cortina a remis le drapeau olympique à la France, qui ac"
698f89ba34efc5d3aac0fcc5,Thing/Abstract/Event/Own,0.3156,0.4066,0.352,Normal,Combinaison inhabituelle de features (Isolation Forest).,"Des négociations entre les deux pays ont repris il y a une semaine à Oman, mais leur poursuite demeure incertaine. Le président américain a menacé Téhéran de conséquences traumatisante"
69904ed334efc5d3aac0fe33,Thing/Abstract/Event/Identify,0.3848,0.3028,0.352,Normal,Combinaison inhabituelle de features (Isolation Forest).,. Une enquête a été ouverte pour violences aggravées . Le ou les auteurs de l’agression ne sont pas identifiés.
6991f06c34efc5d3aac101da,Thing/Abstract/Event/Build,0.3089,0.4166,0.352,Normal,Combinaison inhabituelle de features (Isolation Forest).,"Les premières plaintes contre le millionnaire remontent à 1996. Entre sa première condamnation en2008 et l’été 2019, il ne sera plus inquiété par la justic"
69971d9d6736db9dc26e5d2b,Thing/Abstract/Event,0.3967,0.2849,0.352,Normal,Combinaison inhabituelle de features (Isolation Forest).,"acher dans le Darfour, après sa prise par les paramilitaires des Forces de soutien rapide FSR , une mission d'enquête de l'ONU a fait état jeudi d'""actes de génocide"".Le rapport documente notamment ""d"
6997e7786736db9dc26e5f62,Thing/Abstract/Event/Threaten,0.3122,0.4117,0.352,Normal,Combinaison inhabituelle de features (Isolation Forest).,"ite de faire cause commune autour de la figure du jeune militant élevé au rang de martyr politique. Redoutant d’être associé à des éléments potentiellement violents, le président du RN, Jordan Bardell"
699b00836736db9dc26e687b,Thing/Abstract/Event/War,0.4481,0.2078,0.352,Normal,Combinaison inhabituelle de features (Isolation Forest).,"Après quatre ans de guerre en Ukraine, le front semble gelé et la Russie cherche dorénavant à faire durer le conflit en épuisa"
699c17ab6736db9dc26e6ad9,Thing/Abstract/Event/Riot,0.3185,0.4022,0.352,Normal,Combinaison inhabituelle de features (Isolation Forest).,"xhorté, lundi, les Français au Mexique à ""la plus grande prudence"" et à ""rester confinés"", après la vague de violences déclenchée dans le pays après la mort d'""El Mencho"", abattu lors d'une opération "
698db852c6eaab43a9ad7765,Thing/Abstract/Event/Begin,0.2853,0.4518,0.3519,Normal,Combinaison inhabituelle de features (Isolation Forest).,"2024 par une insurrection meurtrière menée par les jeunes de la Génération Z. Le dépouillement doit débuter dans la foulée, les premiers résultats sont attendus dans la nuit. Précisions et analyse d'A"
698dea7734efc5d3aac0f699,Thing/Abstract/Event/Interrogate,0.2516,0.5024,0.3519,Normal,Combinaison inhabituelle de features (Isolation Forest).,"avez tué mon grand frère"" des familles endeuillées confrontent les époux Moretti au deuxième jour d'audition du couple à Sion. Jacques et Jessica Moretti, propriétaires du bar Le Constellation, compar"
6995d4f66736db9dc26e58f3,Thing/Abstract/Event/Discover,0.4827,0.1558,0.3519,Normal,Combinaison inhabituelle de features (Isolation Forest).,Une vulnérabilité a été découverte dans Microsoft Windows. Elle permet à un attaquant de provoquer une élévation de privilèges.
6995d4f66736db9dc26e58f4,Thing/Abstract/Event/Engender,0.4827,0.1558,0.3519,Normal,Combinaison inhabituelle de features (Isolation Forest).,Une vulnérabilité a été découverte dans Microsoft Windows. Elle permet à un attaquant de provoquer une élévation de privilèges.
6998a57a6736db9dc26e62d4,Thing/Abstract/Event/Study,0.5,0.1297,0.3519,Normal,Combinaison inhabituelle de features (Isolation Forest).,"En cas de cessez-le-feu avec la Russie, l’Ukraine voudrait voir les troupes internationales chargées d’en garantir le maintien être déployées au plus près des zone"
6998ee486736db9dc26e63bd,Thing/Abstract/Event/Study,0.5,0.1297,0.3519,Normal,Combinaison inhabituelle de features (Isolation Forest).,"En cas de cessez-le-feu avec la Russie, l’Ukraine voudrait voir les troupes internationales chargées d’en garantir le maintien être déployées au plus près des zone"
699d916a6736db9dc26e6ff9,Thing/Abstract/Event/Hurt,0.3349,0.3775,0.3519,Normal,Combinaison inhabituelle de features (Isolation Forest).,"son bras droit, Andriy Yermak, fin 2025, le président ukrainien n’a jamais vu sa cote de popularité descendre sous les 52 d’opinions favorables. Malgré cela, l’opposition critique une gouvernance qu’e"
699a96e16736db9dc26e6725,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,0.3965,0.2846,0.3518,Normal,Combinaison inhabituelle de features (Isolation Forest).,"forme des droites illibérales en plein essor, qui s’appuie sur l’Union européenne autant qu’elle la fustige, et reçoit le généreux soutien des fondations proches du mouvement MAGA."
698c59e39966a5e0139f08ce,Thing/Abstract/Event/Study,0.3006,0.4282,0.3517,Normal,Combinaison inhabituelle de features (Isolation Forest).,"simplification, financements l’Europe cherche sa riposte. Les 27 participeront jeudi à un moment de réflexion dans un château de l'est de la Belgique."
698e45e934efc5d3aac0f831,Thing/Abstract/Event/Talk,0.3858,0.3006,0.3517,Normal,Combinaison inhabituelle de features (Isolation Forest).,"ochée - ""Israël est l'ennemi commun de l'humanité"" - n'existe pas et a été déformée. Anatomie d'une polémique avec Jules BOITEAU dans Info Intox."
699b7a7e6736db9dc26e69d2,Thing/Abstract/Event/Unknown,0.2992,0.4305,0.3517,Normal,Combinaison inhabituelle de features (Isolation Forest).,"Fragilisée par le forfait de l’ouvreur Matthieu Jalibert, l’équipe de France masculine de rugby a multiplié le"
698dc1b4c6eaab43a9ad77b4,Thing/Abstract/Event/Addition,0.3813,0.3071,0.3516,Normal,Combinaison inhabituelle de features (Isolation Forest)., mairie de Paris jouent la proximité avec les Parisiens. Elle y multiplie les promesses de campagne et s'aventure aussi dans l'est parisien pour chasser les voix des électeurs se sentant abandonnés pa
6999bf106736db9dc26e65e5,Thing/Abstract/Event,0.427,0.2385,0.3516,Normal,Combinaison inhabituelle de features (Isolation Forest).,"18 et 28ans et sont Ukrainiens, vivant en Ukraine. Alors que ce mardi 24février marque le quatrième anniversaire de l'invasion à grande échelle de l'Ukraine par la Russie, France24 donne la parole à c"
6998536d6736db9dc26e6107,Thing/Abstract/Event/Threaten,0.347,0.3583,0.3515,Normal,Combinaison inhabituelle de features (Isolation Forest).,"ilitants de La France insoumise poursuivent leur campagne municipale malgré le climatpolitiquetendu provoqué par la mort de QuentinDeranque. Entre consignes de sécurité renforcées, inquiétudes locales"
699cb2816736db9dc26e6db8,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,0.3508,0.3526,0.3515,Normal,Combinaison inhabituelle de features (Isolation Forest).,"ans partage de Daniel Ortega et de son épouse Rosario Murillo a réagi avec beaucoup de prudence à l’annonce de l’enlèvement de Nicolas Maduro, leur ancien allié vénézuélien, alors que les pressions de"
698b38598f03efde04a87be0,Thing/Abstract/Event/Leak,0.3863,0.2991,0.3514,Normal,Type tres rare : 4 occurrence(s) sur 11948.,trise de la configuration de l’installation qui a rendu indisponible le confinement des éventuelles fuites de l’enceinte du réacteur vers le bâtiment combustible en condition de fonctionnement dégradé
698c6eec9966a5e0139f0965,Thing/Abstract/Event/Give,0.2607,0.4875,0.3514,Normal,Combinaison inhabituelle de features (Isolation Forest).,"te français Fabrice Aidan, dont le nom est cité à plusieurs reprises dans les millions de documents mis en ligne par le ministère de la justice américain."
698e195634efc5d3aac0f7a7,Thing/Abstract/Event/Own,0.3917,0.2908,0.3514,Normal,Combinaison inhabituelle de features (Isolation Forest).,"Dans le procès en appel des assistants parlementaires du FN, Marine Le Pen sera fixée sur son sort le 7 juillet. Le parquet général a requis contre elle 5 ans d'inéligibilité, de quoi compromet"
6992b57a34efc5d3aac1033c,Thing/Abstract/Event/Complete,0.3999,0.2784,0.3513,Normal,Combinaison inhabituelle de features (Isolation Forest).,"Amérique blanche rayonnant sur le monde vise à effacer la complexité d’une histoire multiculturelle faite de violences et de luttes d’émancipation, explique l’historienne, dans un entretien au Monde ,"
698b38508f03efde04a87bae,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,0.4971,0.1322,0.3512,Normal,Combinaison inhabituelle de features (Isolation Forest).,"Le 18 novembre 2025, l’exploitant de la centrale nucléaire du Bugey a déclaré à l’Autorité de sûreté nucléaire et de radioprotection ASNR un évènement significatif pour la sûret"
698b38518f03efde04a87bc1,Thing/Abstract/Event/Transfer/TransferOfUnbiasedInformation,0.4971,0.1322,0.3512,Normal,Combinaison inhabituelle de features (Isolation Forest).,"Le 18 novembre 2025, l’exploitant de la centrale nucléaire du Bugey a déclaré à l’Autorité de sûreté nucléaire et de radioprotection ASNR un évènement significatif pour la sûret"
6995837bebdf08a202d8c920,Thing/Abstract/Event,0.3807,0.3068,0.3512,Normal,Combinaison inhabituelle de features (Isolation Forest).,Le match aller des barrages de Ligue des champions entre le Benfica Lisbonne et le Real Madrid a été interrompu pe
699e8d77ad1db2119a5fadd9,Thing/Abstract/Event/Addition,0.4009,0.2767,0.3512,Normal,Combinaison inhabituelle de features (Isolation Forest).," Donald Trumpa déclaré que l’Iran et ses alliés ont répandu rien d’autre que le terrorisme, la mort et la haine , ajoutant que ses dirigeants ont tué au moins 32 000 manifestants ces dernières semaine"
699d916e6736db9dc26e700e,Thing/Abstract/Event/Occurrence,0.3598,0.3381,0.3511,Normal,Combinaison inhabituelle de features (Isolation Forest).,"sion par l'armée russe de l'Ukraine, les cinéastes ont pris leur caméra pour documenter ce qu’il se passait. Notre chroniqueur cinéma Thomas Baurez nous présente quatre réalisateurs pour comprendre le"
698b36348f03efde04a87b3a,Thing/Abstract/Event/Reject,0.4987,0.1295,0.351,Normal,Combinaison inhabituelle de features (Isolation Forest)., Gateway. Elle permet à un attaquant de provoquer une exécution de code arbitraire à distance et un déni de service à distance.
69929ba834efc5d3aac102d4,Thing/Abstract/Event/War,0.3776,0.3111,0.351,Normal,Combinaison inhabituelle de features (Isolation Forest).,"Les investigations se concentrent sur une scène de violences qui a fait suite à des affrontements entre groupes radicalisés, près de Sciences po Lyon, où se tenait une conférence de l’eurodéputée L"
699c62b16736db9dc26e6c45,Thing/Abstract/Event/Threaten,0.3522,0.3493,0.351,Normal,Combinaison inhabituelle de features (Isolation Forest).," que pour le vin. Une manne menacée, car le réchauffement global et les accidents climatiques qu'il provoque frappent de plein fouet les cultures.Pour en parler, nous recevons Aurore Coulaud, journali"
